#,NACE definition,type,dimensional class,Share of firms,Share of firms per sbs sector,sbs reference row,L min,L max,Firms in absolute numbers,Recipe,K min,K max,Cost of capital,Wage
26,"Sewerage services; sewage sludge; waste collection, treatment and disposal services; materials recovery services; remediation services and other waste management services",Int,From 20 to 49 persons employed,8.023198900636674e-05,0.7953262858304534,3.0,20,49,3255.0287229379787,575.3693552809323,11507.387105618647,28193.098408765683,0.15,61593.43349367777
26,"Sewerage services; sewage sludge; waste collection, treatment and disposal services; materials recovery services; remediation services and other waste management services",Int,From 50 to 249 persons employed,6.049340385675721e-05,0.7953262858304534,3.0,50,249,2454.2301585768537,575.3693552809323,28768.467764046618,143266.96946495216,0.15,61593.43349367777
26,"Sewerage services; sewage sludge; waste collection, treatment and disposal services; materials recovery services; remediation services and other waste management services",Int,250 persons employed or more,0.0,0.7953262858304534,3.0,250,1850,0.0,575.3693552809323,143842.33882023307,1064433.3072697248,0.15,61593.43349367777
27,Constructions and construction works,C,From 0 to 9 persons employed,0.002666583445664022,1.0,4.0,0,9,108183.8530396964,47.381846972283086,47.381846972283086,426.4366227505477,0.15,37732.214161546864
27,Constructions and construction works,C,From 10 to 19 persons employed,9.76582471946369e-05,1.0,4.0,10,19,3962.015694576577,47.381846972283086,473.81846972283086,900.2550924733787,0.15,37732.214161546864
27,Constructions and construction works,C,From 20 to 49 persons employed,4.086863930189394e-05,1.0,4.0,20,49,1658.0493197607298,47.381846972283086,947.6369394456617,2321.7105016418714,0.15,37732.214161546864
27,Constructions and construction works,C,From 50 to 249 persons employed,1.1736668079696867e-05,1.0,4.0,50,249,476.15910043026673,47.381846972283086,2369.092348614154,11798.079896098488,0.15,37732.214161546864
27,Constructions and construction works,C,250 persons employed or more,1.000081145394143e-06,1.0,4.0,250,1850,40.573503085762056,47.381846972283086,11845.46174307077,87656.4168987237,0.15,37732.214161546864
27,Constructions and construction works,I,From 0 to 9 persons employed,0.06002735074244095,1.0,4.0,0,9,2435322.285391836,47.381846972283086,47.381846972283086,426.4366227505477,0.15,37732.214161546864
27,Constructions and construction works,I,From 10 to 19 persons employed,0.002198380803262167,1.0,4.0,10,19,89188.77304669561,47.381846972283086,473.81846972283086,900.2550924733787,0.15,37732.214161546864
27,Constructions and construction works,I,From 20 to 49 persons employed,0.0009199922656574505,1.0,4.0,20,49,37324.28033609082,47.381846972283086,947.6369394456617,2321.7105016418714,0.15,37732.214161546864
27,Constructions and construction works,I,From 50 to 249 persons employed,0.00026420365449772665,1.0,4.0,50,249,10718.79800994387,47.381846972283086,2369.092348614154,11798.079896098488,0.15,37732.214161546864
27,Constructions and construction works,I,250 persons employed or more,2.251278570827823e-05,1.0,4.0,250,1850,913.3484663826322,47.381846972283086,11845.46174307077,87656.4168987237,0.15,37732.214161546864
27,Constructions and construction works,Int,From 0 to 9 persons employed,0.036884377716656876,1.0,4.0,0,9,1496406.9865684677,47.381846972283086,47.381846972283086,426.4366227505477,0.15,37732.214161546864
27,Constructions and construction works,Int,From 10 to 19 persons employed,0.0013508160348519162,1.0,4.0,10,19,54802.89155612559,47.381846972283086,473.81846972283086,900.2550924733787,0.15,37732.214161546864
27,Constructions and construction works,Int,From 20 to 49 persons employed,0.0005652980150416759,1.0,4.0,20,49,22934.259748121964,47.381846972283086,947.6369394456617,2321.7105016418714,0.15,37732.214161546864
27,Constructions and construction works,Int,From 50 to 249 persons employed,0.00016234245333311527,1.0,4.0,50,249,6586.267585982139,47.381846972283086,2369.092348614154,11798.079896098488,0.15,37732.214161546864
27,Constructions and construction works,Int,250 persons employed or more,1.383319572241583e-05,1.0,4.0,250,1850,561.2156692627077,47.381846972283086,11845.46174307077,87656.4168987237,0.15,37732.214161546864
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,C,From 0 to 9 persons employed,0.008345807520528797,0.1277633364374116,5.0,0,9,338591.17207324016,97.72028963321323,97.72028963321323,879.4826066989191,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,C,From 10 to 19 persons employed,0.00028018931706407055,0.1277633364374116,5.0,10,19,11367.339713235242,97.72028963321323,977.2028963321324,1856.6855030310512,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,C,From 20 to 49 persons employed,0.00013488222936580715,0.1277633364374116,5.0,20,49,5472.200505521192,97.72028963321323,1954.4057926642647,4788.294192027449,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,C,From 50 to 249 persons employed,5.45427492994908e-05,0.1277633364374116,5.0,50,249,2212.810847600444,97.72028963321323,4886.014481660661,24332.352118670093,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,C,250 persons employed or more,1.102659563000088e-05,0.1277633364374116,5.0,250,1850,447.35131132081364,97.72028963321323,24430.07240830331,180782.53582144447,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,I,From 0 to 9 persons employed,0.0016055705871194314,0.1277633364374116,5.0,0,9,65138.33749482921,97.72028963321323,97.72028963321323,879.4826066989191,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,I,From 10 to 19 persons employed,5.3902959683240875e-05,0.1277633364374116,5.0,10,19,2186.8544478735753,97.72028963321323,977.2028963321324,1856.6855030310512,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,I,From 20 to 49 persons employed,2.5948710135255453e-05,0.1277633364374116,5.0,20,49,1052.7446453651523,97.72028963321323,1954.4057926642647,4788.294192027449,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,I,From 50 to 249 persons employed,1.0492961142523779e-05,0.1277633364374116,5.0,50,249,425.7016475669908,97.72028963321323,4886.014481660661,24332.352118670093,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,I,250 persons employed or more,2.121301932262551e-06,0.1277633364374116,5.0,250,1850,86.0616669865994,97.72028963321323,24430.07240830331,180782.53582144447,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,Int,From 0 to 9 persons employed,0.01004527115608606,0.1277633364374116,5.0,0,9,407538.7703546254,97.72028963321323,97.72028963321323,879.4826066989191,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,Int,From 10 to 19 persons employed,0.0003372444976743036,0.1277633364374116,5.0,10,19,13682.080429235508,97.72028963321323,977.2028963321324,1856.6855030310512,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,Int,From 20 to 49 persons employed,0.000162348408441497,0.1277633364374116,5.0,20,49,6586.509185985715,97.72028963321323,1954.4057926642647,4788.294192027449,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,Int,From 50 to 249 persons employed,6.564933410746729e-05,0.1277633364374116,5.0,50,249,2663.4073367494443,97.72028963321323,4886.014481660661,24332.352118670093,0.15,29602.132671044972
28,Wholesale and retail trade and repair services of motor vehicles and motorcycles,Int,250 persons employed or more,1.3271950348652931e-05,0.1277633364374116,5.0,250,1850,538.445826026373,97.72028963321323,24430.07240830331,180782.53582144447,0.15,29602.132671044972
29,"Wholesale trade services, except of motor vehicles and motorcycles",C,From 0 to 9 persons employed,0.01440768871601191,0.4823058606794672,5.0,0,9,584522.9712309223,101.00191833523172,101.00191833523172,909.0172650170856,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",C,From 10 to 19 persons employed,0.0004837016012987695,0.4823058606794672,5.0,10,19,19623.876025728954,101.00191833523172,1010.0191833523173,1919.0364483694027,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",C,From 20 to 49 persons employed,0.00023285238357631543,0.4823058606794672,5.0,20,49,9446.870333544051,101.00191833523172,2020.0383667046347,4949.093998426355,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",C,From 50 to 249 persons employed,9.415924722557571e-05,0.4823058606794672,5.0,50,249,3820.060527542771,101.00191833523172,5050.095916761586,25149.4776654727,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",C,250 persons employed or more,1.9035636401104527e-05,0.4823058606794672,5.0,250,1850,772.2797853120913,101.00191833523172,25250.479583807934,186853.5489201787,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",I,From 0 to 9 persons employed,0.004836715393421204,0.4823058606794672,5.0,0,9,196226.56405804624,101.00191833523172,101.00191833523172,909.0172650170856,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",I,From 10 to 19 persons employed,0.0001623804502539136,0.4823058606794672,5.0,10,19,6587.809129076279,101.00191833523172,1010.0191833523173,1919.0364483694027,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",I,From 20 to 49 persons employed,7.816942260744027e-05,0.4823058606794672,5.0,20,49,3171.349968932022,101.00191833523172,2020.0383667046347,4949.093998426355,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",I,From 50 to 249 persons employed,3.1609614107137424e-05,0.4823058606794672,5.0,50,249,1282.4087139551418,101.00191833523172,5050.095916761586,25149.4776654727,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",I,250 persons employed or more,6.390334870468835e-06,0.4823058606794672,5.0,250,1850,259.2572340555783,101.00191833523172,25250.479583807934,186853.5489201787,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",Int,From 0 to 9 persons employed,0.05624283192228578,0.4823058606794672,5.0,0,9,2281783.55832467,101.00191833523172,101.00191833523172,909.0172650170856,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",Int,From 10 to 19 persons employed,0.0018882104131076438,0.4823058606794672,5.0,10,19,76605.09487217428,101.00191833523172,1010.0191833523173,1919.0364483694027,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",Int,From 20 to 49 persons employed,0.0009089783746946065,0.4823058606794672,5.0,20,49,36877.444455797246,101.00191833523172,2020.0383667046347,4949.093998426355,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",Int,From 50 to 249 persons employed,0.0003675664306761131,0.4823058606794672,5.0,50,249,14912.247649046782,101.00191833523172,5050.095916761586,25149.4776654727,0.15,30596.22722990149
29,"Wholesale trade services, except of motor vehicles and motorcycles",Int,250 persons employed or more,7.43088027333101e-05,0.4823058606794672,5.0,250,1850,3014.7238060477675,101.00191833523172,25250.479583807934,186853.5489201787,0.15,30596.22722990149
30,"Retail trade services, except of motor vehicles and motorcycles",C,From 0 to 9 persons employed,0.041778122828364385,0.3899308028831212,5.0,0,9,1694947.25833066,92.94467910766097,92.94467910766097,836.5021119689488,0.15,28155.470397598452
30,"Retail trade services, except of motor vehicles and motorcycles",C,From 10 to 19 persons employed,0.0014025944972616126,0.3899308028831212,5.0,10,19,56903.554701342546,92.94467910766097,929.4467910766098,1765.9489030455584,0.15,28155.470397598452
30,"Retail trade services, except of motor vehicles and motorcycles",C,From 20 to 49 persons employed,0.0006752044462979973,0.3899308028831212,5.0,20,49,27393.18685444792,92.94467910766097,1858.8935821532195,4554.289276275388,0.15,28155.470397598452
30,"Retail trade services, except of motor vehicles and motorcycles",C,From 50 to 249 persons employed,0.0002730345354869186,0.3899308028831212,5.0,50,249,11077.068714991276,92.94467910766097,4647.233955383048,23143.225097807583,0.15,28155.470397598452
30,"Retail trade services, except of motor vehicles and motorcycles",C,250 persons employed or more,5.5197830225024674e-05,0.3899308028831212,5.0,250,1850,2239.3876189714283,92.94467910766097,23236.169776915245,171947.65634917282,0.15,28155.470397598452
30,"Retail trade services, except of motor vehicles and motorcycles",I,From 0 to 9 persons employed,0.001816167119777472,0.3899308028831212,5.0,0,9,73682.28326063431,92.94467910766097,92.94467910766097,836.5021119689488,0.15,28155.470397598452
30,"Retail trade services, except of motor vehicles and motorcycles",I,From 10 to 19 persons employed,6.0973204056403584e-05,0.3899308028831212,5.0,10,19,2473.695753914349,92.94467910766097,929.4467910766098,1765.9489030455584,0.15,28155.470397598452
30,"Retail trade services, except of motor vehicles and motorcycles",I,From 20 to 49 persons employed,2.9352302867505014e-05,0.3899308028831212,5.0,20,49,1190.8291206705835,92.94467910766097,1858.8935821532195,4554.289276275388,0.15,28155.470397598452
30,"Retail trade services, except of motor vehicles and motorcycles",I,From 50 to 249 persons employed,1.186928258965221e-05,0.3899308028831212,5.0,50,249,481.5392990808166,92.94467910766097,4647.233955383048,23143.225097807583,0.15,28155.470397598452
